angDist,_RAJ2000,_DEJ2000,KIC,G16,Teff,log(g),[Fe/H],Rad,Mass,rho,Dist,Av,Mod,Ref,H14,Simbad,_RA,_DE,_RAJ2000,_DEJ2000,KIC,Dnu,numax,DPi1,dnurot,e_dnurot,Ncomp,Simbad,_RA,_DE,log(g),corerot,,[Fe/H],corerot
0.070301,296.42776,49.36931,11465165, ,5032,2.714,0.07,12.287,2.851,0.00216,3860.278,0.456,DSEP,,1,Simbad,296.42776,49.36931,296.4277742,49.3692928,11465165,6.22,62.02,66.4,700,7.57,2,Simbad,296.42777,49.36929,2.714,1400,,0.07,1400
0.030348,292.60992,44.41068,8432800, ,4821,3.045,0.04,5.841,1.379,0.00975,1426.65,0.452,DSEP,,1,Simbad,292.60992,44.41068,292.6099317,44.4106789,8432800,11.63,134.9,80.2,340,4.02,3,Simbad,292.60993,44.41068,3.045,680,,0.04,680
0.006535,296.61389,49.32321,11465618, ,5039,2.915,-0.14,8.253,2.042,0.00512,2710.244,0.461,DSEP,,1,Simbad,296.61389,49.32321,296.6138925,49.3232092,11465618,9.18,98.64,76,310,4.81,2,Simbad,296.61389,49.32321,2.915,620,,-0.14,620
0.050841,296.93353,49.35979,11466403, ,5085,2.848,-0.6,7.477,1.436,0.00484,2390.499,0.468,DSEP,,1,Simbad,296.93353,49.35979,296.9335381,49.3597769,11466403,8.09,84.77,72.8,280,4.89,3,Simbad,296.93354,49.35978,2.848,560,,-0.6,560
0.034098,285.47757,38.32219,3216334, ,5296,3.004,0.07,8.426,2.613,0.00615,3286.184,0.385,DSEP,,1,Simbad,285.47757,38.32219,285.4775789,38.3221964,3216334,9.93,117.88,75.4,0,6.85,1,Simbad,285.47758,38.3222,3.004,0,,0.07,0
0.050914,295.2626,44.48923,8440248, ,4927,3.11,0.04,6.237,1.828,0.0106,1288.551,0.508,DSEP,,1,Simbad,295.2626,44.48923,295.2626128,44.4892408,8440248,12.5,153.85,79.8,195,2.06,2,Simbad,295.26261,44.48924,3.11,390,,0.04,390
0.059362,297.55804,49.37657,11468053, ,5085,2.974,-0.16,7.698,2.034,0.00628,3153.318,0.483,DSEP,,1,Simbad,297.55804,49.37657,297.5580594,49.3765594,11468053,9.77,112.36,75.1,0,0.84,1,Simbad,297.55806,49.37656,2.974,0,,-0.16,0
0.024269,294.18973,39.87103,4755372, ,4848,3.078,-0.12,4.859,1.03,0.0126,1246.39,0.572,DSEP,,1,Simbad,294.18973,39.87103,294.1897222,39.8710331,4755372,11.96,144.72,78.6,355,5.19,3,Simbad,294.18972,39.87103,3.078,710,,-0.12,710
0.041803,290.0564,44.83108,8684542, ,4817,3.159,0.34,5.64,1.672,0.0131,1094.18,0.386,DSEP,,1,Simbad,290.0564,44.83108,290.0564125,44.8310725,8684542,13.52,177.28,80.2,95,7.64,2,Simbad,290.05641,44.83107,3.159,190,,0.34,190
0.063687,286.26172,38.39029,3218312, ,4742,2.821,0.1,8.071,1.572,0.00421,1884.827,0.4,DSEP,,1,Simbad,286.26172,38.39029,286.2617425,38.3902886,3218312,7.47,78.39,70.6,280,5.31,2,Simbad,286.26174,38.39029,2.821,560,,0.1,560
0.202302,294.54102,39.85794,4756746, ,4835,3.089,0.32,6.359,1.81,0.00992,1153.856,0.567,DSEP,,1,Simbad,294.54102,39.85794,294.5410814,39.8579706,4756746,11.75,151.14,81.6,325,7.15,3,Simbad,294.54108,39.85797,3.089,650,,0.32,650
0.050706,298.37604,44.45023,8451486, ,4784,3.021,-0.12,4.915,0.925,0.011,1150.383,0.57,DSEP,,1,Simbad,298.37604,44.45023,298.3760214,44.4502347,8451486,11.48,130.18,80.15,360,7.49,2,Simbad,298.37602,44.45023,3.021,720,,-0.12,720
0.05297,290.93237,44.82832,8686904, ,4857,3.002,0.04,6.51,1.553,0.00793,1728.435,0.412,DSEP,,1,Simbad,290.93237,44.82832,290.9323544,44.8283103,8686904,10.44,121.49,76.5,410,3.57,2,Simbad,290.93235,44.82831,3.002,820,,0.04,820
0.013804,298.97668,44.44165,8453896, ,4797,2.94,-0.18,5.451,0.944,0.00821,1274.021,0.611,DSEP,,1,Simbad,298.97668,44.44165,298.976675,44.4416514,8453896,9.99,108.29,77.5,0,1.43,1,Simbad,298.97667,44.44165,2.94,0,,-0.18,0
0.077274,287.30344,38.36088,3221086, ,4780,2.844,-0.02,7.496,1.43,0.00478,1731.219,0.424,DSEP,,1,Simbad,287.30344,38.36088,287.3034208,38.3608647,3221086,7.9,84.02,72.8,0,6.28,1,Simbad,287.30342,38.36086,2.844,0,,-0.02,0
0.116724,291.51172,44.80851,8688421, ,5089,3.11,-0.24,5.935,1.656,0.0111,1726.109,0.425,DSEP,,1,Simbad,291.51172,44.80851,291.5116853,44.8084889,8688421,12.26,155.35,77.4,0,0.35,1,Simbad,291.51169,44.80849,3.11,0,,-0.24,0
0.041137,300.06967,44.47799,8458124, ,4778,3.101,0.32,5.935,1.619,0.0109,643.423,0.403,DSEP,,1,Simbad,300.06967,44.47799,300.0696711,44.4780014,8458124,12.25,153.71,79.1,365,5.55,3,Simbad,300.06967,44.478,3.101,730,,0.32,730
0.053762,300.15546,44.44107,8458459, ,4825,3.232,0.02,4.088,1.04,0.0214,671.446,0.42,DSEP,,1,Simbad,300.15546,44.44107,300.1554397,44.4410664,8458459,16.14,209.8,86.9,350,2.07,2,Simbad,300.15544,44.44107,3.232,700,,0.02,700
0.021758,300.2999,44.42695,8458954, ,4729,3.047,0.38,6.31,1.619,0.00908,1536.374,0.7,DSEP,,1,Simbad,300.2999,44.42695,300.2999075,44.4269528,8458954,11.26,134.11,79.8,330,2.58,3,Simbad,300.29991,44.42695,3.047,660,,0.38,660
0.037,300.33588,44.45429,8459085, ,4935,3.211,0.02,4.983,1.47,0.0167,1273.595,0.652,DSEP,,1,Simbad,300.33588,44.45429,300.3358658,44.4542883,8459085,14.99,194.3,84.6,290,8.51,3,Simbad,300.33587,44.45429,3.211,580,,0.02,580
0.082821,300.73364,44.445,8460470, ,4857,2.93,-0.36,5.271,0.863,0.0083,1593.37,0.726,DSEP,,1,Simbad,300.73364,44.445,300.7336114,44.4450106,8460470,9.62,106.33,76.6,350,3.75,3,Simbad,300.73361,44.44501,2.93,700,,-0.36,700
0.047143,287.90524,38.38903,3222834, ,4879,3.124,-0.06,4.922,1.175,0.0139,882.042,0.399,DSEP,,1,Simbad,287.90524,38.38903,287.9052258,38.3890231,3222834,13.96,170.12,84.5,410,2.11,3,Simbad,287.90523,38.38902,3.124,820,,-0.06,820
0.072449,293.92783,44.84766,8694617, ,4970,2.913,0.02,8.375,2.096,0.00503,2453.471,0.483,DSEP,,1,Simbad,293.92783,44.84766,293.9278358,44.8476403,8694617,9.11,99.07,72.7,365,7.06,2,Simbad,293.92784,44.84764,2.913,730,,0.02,730
0.025042,298.21085,39.82083,4774298, ,4892,3.161,-0.28,4.072,0.877,0.0183,612.295,0.399,DSEP,,1,Simbad,298.21085,39.82083,298.210845,39.8208358,4774298,14.63,174.35,84.95,0,4.23,1,Simbad,298.21084,39.82084,3.161,0,,-0.28,0
0.034164,285.95248,39.96577,4818593, ,4937,2.847,-0.2,8.069,1.671,0.00448,2405.778,0.376,DSEP,,1,Simbad,285.95248,39.96577,285.9524817,39.9657794,4818593,7.9,85.19,71.5,205,6.42,2,Simbad,285.95248,39.96578,2.847,410,,-0.2,410
0.100653,300.91455,44.81794,8718745, ,4822,3.02,-0.22,4.825,0.889,0.0111,468.198,0.296,DSEP,,1,Simbad,300.91455,44.81794,300.9145458,44.8179122,8718745,11.41,128.4,80.1,0,8.4,1,Simbad,300.91455,44.81791,3.02,0,,-0.22,0
0.031136,282.12762,44.95554,8733697, ,4951,3.233,0.38,5.695,2.022,0.0154,1821.693,0.285,DSEP,,1,Simbad,282.12762,44.95554,282.1276317,44.9555375,8733697,16.15,209.63,87.6,490,1.14,2,Simbad,282.12763,44.95554,3.233,980,,0.38,980
0.129974,294.40665,38.35107,3247146, ,5008,2.74,-0.4,9.474,1.799,0.00298,2830.229,0.694,DSEP,,1,Simbad,294.40665,38.35107,294.4066928,38.3510833,3247146,6.7,65.36,68.8,0,8.7,1,Simbad,294.40669,38.35108,2.74,0,,-0.4,0
0.073826,286.76813,44.94675,8742229, ,4903,2.924,0.06,7.998,1.956,0.00539,2276.999,0.341,DSEP,,1,Simbad,286.76813,44.94675,286.7681017,44.9467456,8742229,8.62,101.79,80.3,0,5.9,1,Simbad,286.7681,44.94675,2.924,0,,0.06,0
0.058259,286.94107,44.90904,8742545, ,5130,3.049,-0.28,6.705,1.839,0.00859,1008.819,0.337,DSEP,,1,Simbad,286.94107,44.90904,286.9410886,44.9090306,8742545,12.29,142.36,81.2,0,0.37,1,Simbad,286.94109,44.90903,3.049,0,,-0.28,0
0.069147,287.15359,44.92463,8742912, ,5086,2.947,-0.2,7.902,2.02,0.00576,1738.573,0.346,DSEP,,1,Simbad,287.15359,44.92463,287.1535736,44.9246147,8742912,8.99,105.64,72.1,340,3.32,2,Simbad,287.15357,44.92461,2.947,680,,-0.2,680
0.053284,290.16351,38.43918,3337536, ,4820,2.959,-0.26,5.152,0.882,0.00908,1079.636,0.469,DSEP,,1,Simbad,290.16351,38.43918,290.1634975,38.4391689,3337536,10.21,111.06,77.7,0,3.24,1,Simbad,290.1635,38.43917,2.959,0,,-0.26,0
0.065685,296.60934,44.92883,8766846, ,4911,3.118,0.08,5.812,1.616,0.0116,1602.935,0.554,DSEP,,1,Simbad,296.60934,44.92883,296.6093314,44.9288128,8766846,13.16,161.71,81.8,290,1.1,2,Simbad,296.60933,44.92881,3.118,580,,0.08,580
0.045087,286.181,45.00946,8806387, ,5121,2.931,0.07,9.167,2.614,0.00478,3586.915,0.332,DSEP,,1,Simbad,286.181,45.00946,286.1809989,45.0094725,8806387,9.1,102.11,74.5,0,5.45,1,Simbad,286.181,45.00947,2.931,0,,0.07,0
0.049674,286.94635,45.06255,8807777, ,5001,2.824,-0.18,9.129,2.028,0.00375,3394.492,0.342,DSEP,,1,Simbad,286.94635,45.06255,286.9463467,45.0625364,8807777,7.65,81.3,74.4,320,0.94,2,Simbad,286.94635,45.06254,2.824,640,,-0.18,640
0.054306,289.84827,45.00058,8813618, ,4777,3.036,0.04,5.298,1.111,0.0105,1237.089,0.386,DSEP,,1,Simbad,289.84827,45.00058,289.8482628,45.0005942,8813618,11.32,130.6,79.6,360,6.9,3,Simbad,289.84826,45.00059,3.036,720,,0.04,720
0.026366,290.50616,45.07558,8815404, ,4729,2.796,0.1,8.312,1.573,0.00386,2128.589,0.401,DSEP,,1,Simbad,290.50616,45.07558,290.5061581,45.0755728,8815404,7.29,77.18,71.7,285,6.69,2,Simbad,290.50616,45.07557,2.796,570,,0.1,570
0.084766,290.54456,45.04756,8815517, ,4922,2.852,-0.3,7.313,1.388,0.005,2518.302,0.402,DSEP,,1,Simbad,290.54456,45.04756,290.5445869,45.0475461,8815517,8.3,86.2,74.5,210,9.16,2,Simbad,290.54459,45.04755,2.852,420,,-0.3,420
0.07911,290.72577,45.00011,8816007, ,4895,3.228,0.12,4.922,1.491,0.0176,1265.391,0.401,DSEP,,1,Simbad,290.72577,45.00011,290.7257819,45.0000897,8816007,15.71,205.07,85.8,280,0.87,2,Simbad,290.72578,45.00009,3.228,560,,0.12,560
0.030505,292.08954,45.08616,8819552, ,4934,2.995,0.24,7.746,2.163,0.00655,2482.002,0.433,DSEP,,1,Simbad,292.08954,45.08616,292.0895519,45.0861589,8819552,10.31,120.98,77.5,0,3.15,1,Simbad,292.08955,45.08616,2.995,0,,0.24,0
0.141709,293.69424,45.01588,8823626, ,4983,2.815,-0.34,8.26,1.627,0.00407,3239.142,0.473,DSEP,,1,Simbad,293.69424,45.01588,293.6942178,45.0158439,8823626,7.93,79.53,72.4,185,4.78,2,Simbad,293.69422,45.01584,2.815,370,,-0.34,370
0.033527,295.18372,45.09459,8827853, ,4932,3.114,-0.12,5.31,1.337,0.0126,1128.855,0.479,DSEP,,1,Simbad,295.18372,45.09459,295.1837069,45.0945889,8827853,13.03,156.77,82.3,0,1.87,1,Simbad,295.18371,45.09459,3.114,0,,-0.12,0
0.032192,298.23291,45.04432,8838230, ,4884,3.166,0.06,5.194,1.442,0.0145,1186.602,0.56,DSEP,,1,Simbad,298.23291,45.04432,298.2328975,45.0443214,8838230,14.02,178.96,82.4,190,1.93,3,Simbad,298.2329,45.04432,3.166,380,,0.06,380
0.104282,283.49347,45.14194,8866860, ,4746,3.052,0.24,5.952,1.456,0.00973,1651.369,0.298,DSEP,,1,Simbad,283.49347,45.14194,283.4934456,45.1419167,8866860,11.67,138.58,80.1,280,4.31,2,Simbad,283.49345,45.14192,3.052,560,,0.24,560
0.018215,283.68091,45.15906,8867239, ,5025,2.865,-0.18,8.71,2.028,0.00432,3638.397,0.3,DSEP,,1,Simbad,283.68091,45.15906,283.6809111,45.159065,8867239,8.39,87.62,74.7,0,4.52,1,Simbad,283.68091,45.15906,2.865,0,,-0.18,0
0.099061,284.85391,45.17245,8869611, ,4822,2.875,-0.06,7.29,1.456,0.00529,1432.765,0.314,DSEP,,1,Simbad,284.85391,45.17245,284.8538806,45.1724319,8869611,8.93,95.3,75.5,475,3.12,3,Simbad,284.85388,45.17243,2.875,950,,-0.06,950
0.105267,286.47983,45.16972,8872890, ,5197,3.141,0.21,6.858,2.374,0.0104,2622.301,0.335,DSEP,,1,Simbad,286.47983,45.16972,286.4798578,45.1697417,8872890,13.16,162.81,81.9,345,1.99,2,Simbad,286.47986,45.16974,3.141,690,,0.21,690
0.049089,294.15186,45.13641,8892050, ,5059,3.218,0.36,6.019,2.18,0.0141,2588.618,0.483,DSEP,,1,Simbad,294.15186,45.13641,294.1518614,45.1364236,8892050,15.32,203.55,84.5,0,10,1,Simbad,294.15186,45.13642,3.218,0,,0.36,0
0.020393,295.81842,39.15415,4074796, ,4775,3.019,0.24,6.484,1.602,0.00828,1400.819,0.674,DSEP,,1,Simbad,295.81842,39.15415,295.8184189,39.1541444,4074796,10.96,129.16,78.6,510,1.56,2,Simbad,295.81842,39.15414,3.019,1020,,0.24,1020
0.080492,291.33423,36.78663,1027337, ,4673,2.787,0.28,8.8,1.728,0.00357,1367.367,0.562,DSEP,,1,Simbad,291.33423,36.78663,291.33421,36.7866144,1027337,6.99,74.15,71.7,140,4.28,3,Simbad,291.33421,36.78661,2.787,280,,0.28,280
0.018995,289.02518,39.99357,4826423, ,4680,2.824,0.34,8.63,1.813,0.00397,2030.238,0.441,DSEP,,1,Simbad,289.02518,39.99357,289.0251778,39.993575,4826423,7.57,81.94,71.6,0,11.62,1,Simbad,289.02518,39.99357,2.824,0,,0.34,0
0.01151,282.49365,41.6086,6262579, ,4799,2.906,0.26,8.278,2.01,0.00499,2421.08,0.309,DSEP,,1,Simbad,282.49365,41.6086,282.4936542,41.6085994,6262579,8.78,100.1,74.8,295,1.38,2,Simbad,282.49365,41.6086,2.906,590,,0.26,590
0.033192,295.82922,40.43396,5290047, ,4916,2.996,-0.44,4.85,0.849,0.0105,1812.384,0.672,DSEP,,1,Simbad,295.82922,40.43396,295.8292208,40.4339508,5290047,10.31,120.05,76.1,0,1.5,1,Simbad,295.82922,40.43395,2.996,0,,-0.44,0
0.007175,283.06171,41.69475,6263718, ,5047,3.033,-0.32,6.186,1.506,0.00896,2115.369,0.316,DSEP,,1,Simbad,283.06171,41.69475,283.0617081,41.6947486,6263718,11.21,129,79.3,280,7.75,3,Simbad,283.06171,41.69475,3.033,560,,-0.32,560
0.087933,283.10492,41.63552,6263808, ,4999,2.842,-0.38,7.816,1.548,0.00457,3071.352,0.317,DSEP,,1,Simbad,283.10492,41.63552,283.1049428,41.6355025,6263808,8.22,84.21,73.7,275,6.58,2,Simbad,283.10494,41.6355,2.842,550,,-0.38,550
0.054333,298.71466,42.14073,6720334, ,4983,3.235,-0.14,4.564,1.305,0.0193,846.855,0.517,DSEP,,1,Simbad,298.71466,42.14073,298.7146803,42.1407289,6720334,15.59,205.14,84.9,0,4.11,1,Simbad,298.71468,42.14073,3.235,0,,-0.14,0
0.111858,281.95566,42.80709,7257175, ,5226,2.831,-0.5,9.658,2.306,0.0036,3588.292,0.295,DSEP,,1,Simbad,281.95566,42.80709,281.9556189,42.8070825,7257175,8.12,80.42,72.88,395,5.35,3,Simbad,281.95562,42.80708,2.831,790,,-0.5,790
0.02419,291.8168,38.47973,3343630, ,4696,2.857,0.24,7.816,1.604,0.00473,2027.251,0.56,DSEP,,1,Simbad,291.8168,38.47973,291.8168036,38.4797239,3343630,8,87.58,73.1,0,2.8,1,Simbad,291.8168,38.47972,2.857,0,,0.24,0
0.070451,297.05423,40.41405,5295846, ,5087,3.183,0,5.899,1.935,0.0133,2014.678,0.749,DSEP,,1,Simbad,297.05423,40.41405,297.0542061,40.4140572,5295846,14.54,184.27,83.5,0,2.17,1,Simbad,297.05421,40.41406,3.183,0,,0,0
0.071651,284.0351,41.69512,6265768, ,5207,3.199,-0.42,5.398,1.68,0.015,1886.642,0.329,DSEP,,1,Simbad,284.0351,41.69512,284.0350742,41.695115,6265768,15.15,190.02,86,310,7.05,2,Simbad,284.03507,41.69511,3.199,620,,-0.42,620
0.051094,297.43256,43.99307,8115488, ,4927,3.11,0.04,6.237,1.828,0.0106,1802.703,0.618,DSEP,,1,Simbad,297.43256,43.99307,297.4325472,43.9930808,8115488,12.94,159.25,81.5,370,1.44,3,Simbad,297.43255,43.99308,3.11,740,,0.04,740
0.017194,282.43253,42.81678,7258188, ,5142,3.209,-0.24,5.296,1.655,0.0157,2270.999,0.301,DSEP,,1,Simbad,282.43253,42.81678,282.4325331,42.8167842,7258188,15.29,194.38,84.7,0,2.74,1,Simbad,282.43253,42.81678,3.209,0,,-0.24,0
0.048584,281.64557,42.29238,6751562, ,4798,3.151,0.24,5.355,1.481,0.0136,1799.597,0.295,DSEP,,1,Simbad,281.64557,42.29238,281.6455622,42.2923678,6751562,13.6,170.97,84.3,290,3.51,3,Simbad,281.64556,42.29237,3.151,580,,0.24,580
0.047686,300.42468,45.84602,9368528, ,4953,3.228,0.16,5.243,1.697,0.0166,1609.55,0.662,DSEP,,1,Simbad,300.42468,45.84602,300.4246617,45.8460236,9368528,16.32,207.36,88.35,0,8.52,1,Simbad,300.42466,45.84602,3.228,0,,0.16,0
0.06205,300.48935,45.89985,9368745, ,4779,2.934,0.26,7.771,1.893,0.00568,1852.465,0.68,DSEP,,1,Simbad,300.48935,45.89985,300.4893378,45.899835,9368745,9.15,105.86,73.5,375,0.82,2,Simbad,300.48934,45.89983,2.934,750,,0.26,750
0.11735,290.87631,37.07666,1430118, ,5094,3.126,-0.1,6.247,1.902,0.011,2157.178,0.56,DSEP,,1,Simbad,290.87631,37.07666,290.8762911,37.0766311,1430118,13.37,159.51,83.1,270,2.95,2,Simbad,290.87629,37.07663,3.126,540,,-0.1,540
0.09597,281.95309,42.25396,6752116, ,4721,2.837,-0.06,6.408,1.029,0.0055,1755.818,0.298,DSEP,,1,Simbad,281.95309,42.25396,281.9530725,42.2539367,6752116,7.99,83.01,73.6,0,0.73,1,Simbad,281.95307,42.25394,2.837,0,,-0.06,0
0.05378,284.59875,41.07034,5771621, ,5075,3.035,-0.04,7.248,2.077,0.00769,2826.439,0.342,DSEP,,1,Simbad,284.59875,41.07034,284.5987669,41.0703322,5771621,12.96,155.21,82.4,0,1.99,1,Simbad,284.59877,41.07033,3.035,0,,-0.04,0
0.115672,291.10834,37.07449,1430985, ,4951,3.004,-0.34,5.344,1.051,0.0097,1472.456,0.555,DSEP,,1,Simbad,291.10834,37.07449,291.1083103,37.0744683,1430985,10.52,122,75.3,0,6.62,1,Simbad,291.10831,37.07447,3.004,0,,-0.34,0
0.058344,283.75476,45.96537,9388523, ,4889,3.093,0.2,6.28,1.783,0.0101,1041.942,0.295,DSEP,,1,Simbad,283.75476,45.96537,283.7547833,45.9653694,9388523,12.52,155.07,80.2,480,3.3,3,Simbad,283.75478,45.96537,3.093,960,,0.2,960
0.09474,291.11121,39.9912,4833419, ,4956,2.82,0.07,10.102,2.459,0.00336,3589.303,0.5,DSEP,,1,Simbad,291.11121,39.9912,291.1112056,39.9911739,4833419,7.59,79.95,72.7,215,1.31,2,Simbad,291.11121,39.99117,2.82,430,,0.07,430
0.025226,285.74213,42.86199,7265189, ,5126,2.848,-1.04,5.545,0.791,0.00653,1130.75,0.341,DSEP,,1,Simbad,285.74213,42.86199,285.7421328,42.8619967,7265189,8.57,85.12,72.5,395,5.35,3,Simbad,285.74213,42.862,2.848,790,,-1.04,790
0.06694,294.47293,45.10897,8893087, ,4991,2.986,0.07,7.81,2.15,0.00636,2336.41,0.492,DSEP,,1,Simbad,294.47293,45.10897,294.4729125,45.1089839,8893087,10.4,117.45,78.7,370,6.29,2,Simbad,294.47291,45.10898,2.986,740,,0.07,740
0.10584,283.87534,42.23359,6756156, ,5079,3.121,-0.52,4.632,1.034,0.0147,1908.498,0.323,DSEP,,1,Simbad,283.87534,42.23359,283.8753308,42.2335614,6756156,13.71,160.49,83.3,335,1.29,2,Simbad,283.87533,42.23356,3.121,670,,-0.52,670
0.142341,285.50186,49.42851,11496193, ,5145,3.08,-0.14,6.817,2.041,0.00907,2851.341,0.294,DSEP,,1,Simbad,285.50186,49.42851,285.5018806,49.4284728,11496193,12.28,143.78,81.8,185,11.77,2,Simbad,285.50188,49.42847,3.08,370,,-0.14,370
0.080966,287.08466,41.69756,6271966, ,4850,3.108,-0.04,4.88,1.114,0.0135,678.829,0.326,DSEP,,1,Simbad,287.08466,41.69756,287.0846881,41.6975519,6271966,12.89,155.78,82,235,5.04,3,Simbad,287.08469,41.69755,3.108,470,,-0.04,470
0.049088,292.86197,39.95986,4839278, ,4923,2.749,-0.2,9.556,1.87,0.00302,3143.444,0.563,DSEP,,1,Simbad,292.86197,39.95986,292.8619539,39.9598542,4839278,6.88,68.79,70.3,205,4.96,2,Simbad,292.86195,39.95985,2.749,410,,-0.2,410
0.044737,287.60452,41.61367,6273090, ,5010,3.298,0.2,4.96,1.781,0.0206,862.485,0.362,DSEP,,1,Simbad,287.60452,41.61367,287.6045053,41.6136758,6273090,16.08,224.68,73.9,395,3.44,2,Simbad,287.60451,41.61368,3.298,790,,0.2,790
0.12724,291.72574,37.03853,1433803, ,4763,3.089,0.28,5.833,1.521,0.0108,424.722,0.265,DSEP,,1,Simbad,291.72574,37.03853,291.7256969,37.0385219,1433803,12.22,150.38,80,370,5.46,2,Simbad,291.7257,37.03852,3.089,740,,0.28,740
0.106194,289.05121,41.65426,6276645, ,4859,2.914,-0.06,7.149,1.53,0.0059,1808.928,0.417,DSEP,,1,Simbad,289.05121,41.65426,289.0511897,41.6542347,6276645,8.8,97.51,73.8,440,3.79,3,Simbad,289.05119,41.65423,2.914,880,,-0.06,880
0.095043,292.57751,38.42362,3346725, ,4927,3.057,-0.06,6.06,1.527,0.00966,1817.489,0.59,DSEP,,1,Simbad,292.57751,38.42362,292.5775219,38.4235953,3346725,11.44,136.46,78.7,415,7.48,2,Simbad,292.57752,38.4236,3.057,830,,-0.06,830
0.030959,293.23715,39.96229,4840662, ,4475,2.999,0.56,5.152,0.966,0.00995,1301.383,0.547,DSEP,,1,Simbad,293.23715,39.96229,293.23716,39.9622861,4840662,10.55,125.02,78.9,335,5.75,3,Simbad,293.23716,39.96229,2.999,670,,0.56,670
0.063801,290.62167,37.1746,1569842, ,4832,3.049,-0.22,4.661,0.889,0.0124,549.933,0.334,DSEP,,1,Simbad,290.62167,37.1746,290.6216519,37.1745897,1569842,11.85,134.72,80.8,365,3.76,3,Simbad,290.62165,37.17459,3.049,730,,-0.22,730
0.089808,299.33997,43.90728,8123432, ,4838,3.066,0.12,6.008,1.532,0.00995,1451.271,0.668,DSEP,,1,Simbad,299.33997,43.90728,299.3400042,43.9072839,8123432,11.63,143.8,77,0,4.49,1,Simbad,299.34,43.90728,3.066,0,,0.12,0
0.079589,286.67429,42.25944,6762465, ,5066,2.921,-0.36,7.483,1.702,0.00572,2863.389,0.364,DSEP,,1,Simbad,286.67429,42.25944,286.6742825,42.2594614,6762465,9.31,101.3,75,570,3.92,2,Simbad,286.67428,42.25946,2.921,1140,,-0.36,1140
0.021209,292.7648,38.48507,3347431, ,5221,2.766,0.07,12.042,3.083,0.00249,2421.812,0.602,DSEP,,1,Simbad,292.7648,38.48507,292.7648064,38.4850669,3347431,6.92,68.71,71.4,0,10.72,1,Simbad,292.76481,38.48507,2.766,0,,0.07,0
0.056495,289.01389,49.40248,11502036, ,5011,3.111,0.22,6.767,2.158,0.00981,2419.466,0.333,DSEP,,1,Simbad,289.01389,49.40248,289.0139028,49.4024933,11502036,13.01,156.86,83.2,345,3.68,3,Simbad,289.0139,49.40249,3.111,690,,0.22,690
0.064825,299.0444,40.4632,5305945, ,5039,2.915,-0.14,8.253,2.042,0.00512,3107.467,0.93,DSEP,,1,Simbad,299.0444,40.4632,299.0443894,40.4631839,5305945,9.4,100.14,76.2,0,1.61,1,Simbad,299.04439,40.46318,2.915,0,,-0.14,0
0.053985,293.65994,39.93719,4842192, ,4879,3.098,-0.06,5.338,1.303,0.0121,1981.888,0.594,DSEP,,1,Simbad,293.65994,39.93719,293.6599206,39.9371919,4842192,12.8,154.03,82.8,600,8.65,3,Simbad,293.65992,39.93719,3.098,1200,,-0.06,1200
0.070067,297.1557,46.42101,9724451, ,5026,3.134,0.22,6.597,2.157,0.0106,2096.509,0.541,DSEP,,1,Simbad,297.1557,46.42101,297.1557264,46.4210031,9724451,12.96,161.22,81.2,610,3.29,3,Simbad,297.15573,46.421,3.134,1220,,0.22,1220
0.100469,300.59515,45.15587,8914107, ,4910,3.115,-0.06,5.391,1.381,0.0124,919.437,0.534,DSEP,,1,Simbad,300.59515,45.15587,300.5951767,45.1558494,8914107,12.47,155.44,79.2,205,0.76,3,Simbad,300.59518,45.15585,3.115,410,,-0.06,410
0.034142,299.18945,40.40974,5306751, ,4861,2.866,-0.42,5.641,0.853,0.00669,1277.019,0.738,DSEP,,1,Simbad,299.18945,40.40974,299.1894619,40.4097372,5306751,8.77,89.91,74.3,400,5.21,2,Simbad,299.18946,40.40974,2.866,800,,-0.42,800
0.08663,296.85992,47.04518,10088999, ,4981,2.932,0.36,9.268,2.678,0.00474,3244.521,0.517,DSEP,,1,Simbad,296.85992,47.04518,296.8599269,47.0451564,10088999,9.23,101.03,76.7,405,3.59,3,Simbad,296.85993,47.04516,2.932,810,,0.36,810
0.047603,288.46622,41.01949,5780614, ,4976,3.165,-0.12,5.182,1.432,0.0145,1262.225,0.408,DSEP,,1,Simbad,288.46622,41.01949,288.4662347,41.0194972,5780614,13.56,171.6,81.5,0,8.27,1,Simbad,288.46623,41.0195,3.165,0,,-0.12,0
0.045201,290.32852,41.65751,6280636, ,5046,3.018,0.21,8.006,2.433,0.00668,2759.758,0.447,DSEP,,1,Simbad,290.32852,41.65751,290.3285039,41.6575064,6280636,10.96,127.45,79.1,470,4.21,2,Simbad,290.3285,41.65751,3.018,940,,0.21,940
0.063172,287.94647,42.80323,7270385, ,5058,2.967,-0.3,7.133,1.721,0.00668,1918.47,0.381,DSEP,,1,Simbad,287.94647,42.80323,287.9464472,42.8032353,7270385,9.91,111.89,75.5,415,2.48,2,Simbad,287.94645,42.80324,2.967,830,,-0.3,830
0.100842,285.08539,39.24988,4137210, ,4869,2.993,-0.34,4.915,0.867,0.0103,1036.815,0.36,DSEP,,1,Simbad,285.08539,39.24988,285.0853597,39.2498647,4137210,9.89,117.59,74.4,0,7.38,1,Simbad,285.08536,39.24986,2.993,0,,-0.34,0
